# PING PONG measurements (in us)
# Executed at: 14086.286459
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   339        100 168.04    132   1072        100 117.43     39    305          0      0      0      0
   340        100 155.57    153    300        100 120.03    117    263          0      0      0      0
   341        100 154.82    150    200        100 116.27     39    153          0      0      0      0
   342        100  159.5    153    565        100 123.71    117    525          0      0      0      0
   343        100 155.38    131    215        100  75.64     39    178          0      0      0      0
   344        100 156.06    131    253        100  43.68     39    118          0      0      0      0
   345        100 153.86    153    166        100  42.27     41     54          0      0      0      0
   346        100 155.43    151    252        100 107.21     41    122          0      0      0      0
   347        100 154.39    133    200        100   68.6     39    163          0      0      0      0
   348        100    155    152    198        100 106.97     42    129          0      0      0      0
   349        100 156.53    131    416        100  95.37     39    379          0      0      0      0
   350        100 159.26    152    540        100     46     42    417          0      0      0      0
   351        100 154.11    131    218        100  43.66     39    118          0      0      0      0
   352        100 154.17    130    192        100  64.82     39    131          0      0      0      0
   353        100 156.54    151    383        100  65.17     42    265          0      0      0      0
   354        100 154.64    153    180        100 119.07    118    144          0      0      0      0
   355        100 154.54    153    229        100 119.15    117    193          0      0      0      0
   356        100 154.56    153    204        100 118.33    117    122          0      0      0      0
   357        100 154.48    132    201        100  112.2     40    164          0      0      0      0
   358        100 156.58    133    246        100 118.53     39    204          0      0      0      0
   359        100 154.34    153    200        100 118.94    118    164          0      0      0      0
   360        100 155.51    138    238        100 112.37     40    191          0      0      0      0
   361        100 154.01    131    205        100 102.64     39    168          0      0      0      0
   362        100 154.54    131    209        100  93.41     39    173          0      0      0      0
   363        100 156.64    153    412        100 121.17    117    376          0      0      0      0
   364        100 158.63    131    563        100  78.72     39    527          0      0      0      0
   365        100 154.05    153    188        100  42.08     41     45          0      0      0      0
   366        100  155.4    152    206        100  42.51     41     77          0      0      0      0
   367        100  154.3    153    200        100   42.2     42     44          0      0      0      0
   368        100 154.28    131    190        100  43.67     39    118          0      0      0      0
   369        100 153.96    152    198        100  42.04     41     45          0      0      0      0
   370        100 154.25    153    203        100  42.06     41     45          0      0      0      0
   371        100 155.16    151    247        100 106.22     41    132          0      0      0      0
   372        100 154.59    131    256        100 104.91     39    218          0      0      0      0
   373        100 157.96    153    386        100  42.92     42     79          0      0      0      0
   374        100 154.26    152    188        100 103.25     42    132          0      0      0      0
   375        100 160.66    132    659        100 119.29     39    171          0      0      0      0
   376        100 169.69    153    748        100  46.84     42    415          0      0      0      0
   377        100 158.24    153    388        100  43.96     41    212          0      0      0      0
   378        100 154.22    132    191        100  43.64     39    119          0      0      0      0
   379        100 153.75    153    169        100  42.18     42     45          0      0      0      0
   380        100 154.65    151    190        100   77.1     41    120          0      0      0      0
   381        100  154.4    132    198        100  73.05     39    161          0      0      0      0
   382        100 154.32    151    177        100 116.31     42    134          0      0      0      0
   383        100  158.2    132    556        100  56.06     39    510          0      0      0      0
   384        100 154.66    151    188        100  84.28     42    132          0      0      0      0
   385        100 169.45    153   1412        100 121.25    118    334          0      0      0      0
   386        100 154.62    153    200        100 118.92    118    164          0      0      0      0
   387        100 154.42    153    196        100 119.05    117    160          0      0      0      0
   388        100 155.59    152    288        100 119.97    117    252          0      0      0      0
   389        100 167.41    132    724        100 129.24     39    683          0      0      0      0
   390        100 154.99    153    202        100 119.05    117    152          0      0      0      0
   391        100 154.06    153    189        100 118.19    117    137          0      0      0      0
   392        100 158.47    131    549        100 112.38     39    437          0      0      0      0
   393        100 154.39    130    217        100  76.88     39    159          0      0      0      0
   394        100 154.59    153    221        100 119.11    117    183          0      0      0      0
